,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock,previous day close price,Change in price,Percent change in price,previous day Volume,Change in Volume,Percent change in Volume
129,2024-03-11,136.9142044185028,139.82088513506008,136.9142044185028,138.78207397460938,22536400,0.0,0.0,G M INFRA,136.13507080078125,2.647003173828125,0.01944394753135814,26472400.0,-3936000.0,-0.14868315679726807
130,2024-03-12,138.09285061446081,140.1205418851804,138.05290278887296,139.46128845214844,19019700,0.0,0.0,Google,138.78207397460938,0.6792144775390625,0.004894108137217579,22536400.0,-3516700.0,-0.15604533110878405
131,2024-03-13,139.90080091268734,142.02838476423454,139.85085469598783,140.61000061035156,19637000,0.0,0.0,TATA POWER,139.46128845214844,1.148712158203125,0.008236781482176436,19019700.0,617300.0,0.03245582212127429
132,2024-03-14,142.13825928812332,144.56548993893932,141.32418321045157,144.17593383789062,36117900,0.0,0.0,TATA MOTORS,140.61000061035156,3.5659332275390625,0.02536045240068474,19637000.0,16480900.0,0.8392778937719612
133,2024-03-15,143.24698830245504,144.17592384772485,140.96958121698376,142.00839233398438,41025900,0.0,0.0,SBI,144.17593383789062,-2.16754150390625,-0.015034003569162957,36117900.0,4908000.0,0.13588829915360523
134,2024-03-18,149.20020598753442,152.75615689079712,147.97160839824858,148.31121826171875,47676700,0.0,0.0,ICICI,142.00839233398438,6.302825927734375,0.04438347497738726,41025900.0,6650800.0,0.1621122266665691
135,2024-03-19,148.81065426076609,149.44992618069722,146.84289228630962,147.75186157226562,17748400,0.0,0.0,WELSPOON,148.31121826171875,-0.559356689453125,-0.003771506269108049,47676700.0,-29928300.0,-0.6277343020804711
136,2024-03-20,148.62086941620478,149.5897680737808,147.49714816049038,149.50985717773438,17730000,0.0,0.0,RELIANCE,147.75186157226562,1.75799560546875,0.011898297502051625,17748400.0,-18400.0,-0.0010367131685109499
137,2024-03-21,150.14914401048955,151.1330097648398,147.8417569010997,148.57093811035156,19843900,0.0,0.0,BRITANNIA,149.50985717773438,-0.9389190673828125,-0.006279981033401993,17730000.0,2113900.0,0.1192272983643543
138,2024-03-22,150.06922876259998,152.386583709783,149.91939012165133,151.5974884033203,19226300,0.0,0.0,NTPC,148.57093811035156,3.02655029296875,0.020371078835894396,19843900.0,-617600.0,-0.031122914346474184
139,2024-03-25,150.77842556086637,151.28384714368084,148.63087537053056,150.9781951904297,15114700,0.0,0.0,G M INFRA,151.5974884033203,-0.619293212890625,-0.004085115257602467,19226300.0,-4111600.0,-0.2138528994138238
140,2024-03-26,151.068104009413,153.0258677110725,150.85833599208374,151.52757263183594,19312700,0.0,0.0,Google,150.9781951904297,0.54937744140625,0.003638786652028214,15114700.0,4198000.0,0.2777428596002567
141,2024-03-27,151.97207228741686,152.51645099721102,149.95936319869537,151.76730346679688,16622000,0.0,0.0,TATA POWER,151.52757263183594,0.2397308349609375,0.0015820938116879457,19312700.0,-2690700.0,-0.13932282901924642
142,2024-03-28,151.82723033526747,152.49646695579818,151.15799371473676,152.08692932128906,21105600,0.0,0.0,TATA MOTORS,151.76730346679688,0.3196258544921875,0.0021060257854690345,16622000.0,4483600.0,0.2697389002526771
143,2024-04-01,151.65742305852174,156.82154470815445,151.4776197313941,156.32211303710938,24469800,0.0,0.0,SBI,152.08692932128906,4.2351837158203125,0.027847124895745257,21105600.0,3364200.0,0.15939845349101667
144,2024-04-02,154.57410324386575,155.81269928343474,153.28557623000736,155.6928253173828,17598100,0.0,0.0,ICICI,156.32211303710938,-0.6292877197265625,-0.004025583505112729,24469800.0,-6871700.0,-0.28082370922524913
145,2024-04-03,154.74391189978016,156.3720640748601,153.95681317079158,156.1922607421875,17266200,0.0,0.0,WELSPOON,155.6928253173828,0.4994354248046875,0.003207825561560629,17598100.0,-331900.0,-0.018859990567163476
146,2024-04-04,154.90373385113958,156.00247441754635,151.70737410299503,151.76730346679688,24184800,0.0,0.0,RELIANCE,156.1922607421875,-4.424957275390625,-0.02833019545503923,17266200.0,6918600.0,0.400701949473538
147,2024-04-05,151.50758893223227,154.66400084534848,150.90927074792327,153.76502990722656,16289800,0.0,0.0,BRITANNIA,151.76730346679688,1.9977264404296875,0.013163088457104566,24184800.0,-7895000.0,-0.3264447090734677
148,2024-04-08,153.8399397741534,156.47693843478265,153.8149742867326,155.9625244140625,16641500,0.0,0.0,NTPC,153.76502990722656,2.1974945068359375,0.01429125015071242,16289800.0,351700.0,0.021590197546931256
149,2024-04-09,157.1711555077581,159.7082617313245,156.46195581720735,157.9602508544922,21538100,0.0,0.0,G M INFRA,155.9625244140625,1.9977264404296875,0.012809015806425128,16641500.0,4896600.0,0.2942403028573146
150,2024-04-10,157.70055560668612,157.9802361342937,156.02245719959507,157.48080444335938,16339200,0.0,0.0,undefined,157.9602508544922,-0.4794464111328125,-0.0030352345513458,21538100.0,-5198900.0,-0.24138155176176168
151,2024-04-11,158.1600114708316,160.93685022914647,157.75047385934948,160.6072235107422,17841700,0.0,0.0,undefined,157.48080444335938,3.1264190673828125,0.019852699371416316,16339200.0,1502500.0,0.09195676654915785
152,2024-04-12,159.2238156892129,161.51620531474256,158.41973798511768,159.00906372070312,16968200,0.0,0.0,undefined,160.6072235107422,-1.5981597900390625,-0.009950734189313581,17841700.0,-873500.0,-0.04895833917171566
153,2024-04-15,160.0978205151225,160.64719841962534,155.97250989938206,156.15231323242188,21140900,0.0,0.0,undefined,159.00906372070312,-2.85675048828125,-0.017965960061868458,16968200.0,4172700.0,0.24591294303461764
154,2024-04-16,155.46308620815697,157.05127522587412,154.87376050846743,155.8226776123047,15413200,0.0,0.0,undefined,156.15231323242188,-0.3296356201171875,-0.0021109877483950212,21140900.0,-5727700.0,-0.27092980904313435
155,2024-04-17,157.01133588051133,158.50063848564236,155.95752709751847,156.70169067382812,16237800,0.0,0.0,undefined,155.8226776123047,0.8790130615234375,0.005641111261805332,15413200.0,824600.0,0.05349959774738533
156,2024-04-18,156.7466255974562,158.30484989883914,156.03244199956308,157.28102111816406,14016100,0.0,0.0,undefined,156.70169067382812,0.5793304443359375,0.0036970274018408578,16237800.0,-2221700.0,-0.1368227222899654
157,2024-04-19,157.57069061208205,157.8104232986656,153.73505907541457,155.54299926757812,20063900,0.0,0.0,undefined,157.28102111816406,-1.7380218505859375,-0.011050423237525697,14016100.0,6047800.0,0.4314895013591513
158,2024-04-22,155.8326647113745,159.00405887484578,155.48307168606394,157.7704620361328,17243900,0.0,0.0,undefined,155.54299926757812,2.2274627685546875,0.014320559453291803,20063900.0,-2820000.0,-0.14055093974750676
159,2024-04-23,158.40973017102374,160.2975812350954,157.78544059637775,159.73822021484375,16115400,0.0,0.0,undefined,157.7704620361328,1.9677581787109375,0.012472285073617195,17243900.0,-1128500.0,-0.06544343217021675
160,2024-04-24,158.90916036787297,161.2065490297101,158.6394782479487,160.91688537597656,19485700,0.0,0.0,undefined,159.73822021484375,1.1786651611328125,0.007378729771419401,16115400.0,3370300.0,0.20913536120729237
161,2024-04-25,153.1856829480366,158.1000887684165,152.59436060409567,157.7704620361328,36197800,0.0,0.0,undefined,160.91688537597656,-3.14642333984375,-0.01955309619927237,19485700.0,16712100.0,0.8576597196918767
162,2024-04-26,175.7899576074076,176.21946151040063,171.20516347812293,173.49256896972656,56500800,0.0,0.0,undefined,157.7704620361328,15.72210693359375,0.09965177721285401,36197800.0,20303000.0,0.5608904408555215
163,2024-04-29,170.57590043204118,171.1852076919321,166.87011065635474,167.7091522216797,35914600,0.0,0.0,undefined,173.49256896972656,-5.783416748046875,-0.03333524186304515,56500800.0,-20586200.0,-0.3643523631523802
164,2024-04-30,167.18975673750674,169.67691678900385,164.31302533761598,164.45286560058594,29420800,0.0,0.0,undefined,167.7091522216797,-3.25628662109375,-0.0194162726241055,35914600.0,-6493800.0,-0.18081226019501817
165,2024-05-01,165.99109740674632,168.61811278720114,164.71255359028754,165.38180541992188,25223200,0.0,0.0,undefined,164.45286560058594,0.9289398193359375,0.005648669093988978,29420800.0,-4197600.0,-0.14267457037198172
166,2024-05-02,166.48055026453582,168.33843667784112,165.50166846355194,168.26852416992188,17041100,0.0,0.0,undefined,165.38180541992188,2.88671875,0.017454875055150865,25223200.0,-8182100.0,-0.3243878651400298
167,2024-05-03,169.34729052158363,169.65695097180046,164.79247595326166,168.7979278564453,22767100,0.0,0.0,undefined,168.26852416992188,0.5294036865234375,0.0031461836914241648,17041100.0,5726000.0,0.33601117298765915
168,2024-05-06,169.02765564346143,169.70687539888573,167.69916557205738,169.636962890625,15147900,0.0,0.0,undefined,168.7979278564453,0.8390350341796875,0.0049706477137163585,22767100.0,-7619200.0,-0.3346583447167184
169,2024-05-07,169.92662129748064,173.272819480147,169.80676257762926,172.7833709716797,21102400,0.0,0.0,undefined,169.636962890625,3.1464080810546875,0.018547892083421447,15147900.0,5954500.0,0.393090791462843
170,2024-05-08,170.55591647141492,171.71359567630847,170.328178798558,170.9654541015625,14569900,0.0,0.0,undefined,172.7833709716797,-1.8179168701171875,-0.010521364758042329,21102400.0,-6532500.0,-0.3095619455606945
171,2024-05-09,170.95546007240662,172.2440023578819,169.73684553888612,171.38497924804688,11937700,0.0,0.0,undefined,170.9654541015625,0.419525146484375,0.0024538591652274455,14569900.0,-2632200.0,-0.1806601280722585
172,2024-05-10,169.49712667335086,171.14524512734897,167.7191511047721,170.096435546875,18740500,0.0,0.0,undefined,171.38497924804688,-1.288543701171875,-0.007518416764557667,11937700.0,6802800.0,0.5698585154594269
173,2024-05-13,165.65848414618418,170.75568046691478,165.57157742902123,170.7057342529297,19648600,0.0,0.0,undefined,170.096435546875,0.6092987060546875,0.0035820780376480954,18740500.0,908100.0,0.04845655131933513
174,2024-05-14,171.3949634734858,172.58361333263346,170.22629514951458,171.7345733642578,18729500,0.0,0.0,undefined,170.7057342529297,1.028839111328125,0.006026974523326345,19648600.0,-919100.0,-0.046776869598851856
175,2024-05-15,172.10415192415113,173.8481694638829,171.8344545619646,173.68235778808594,20958200,0.0,0.0,undefined,171.7345733642578,1.947784423828125,0.011341830510137152,18729500.0,2228700.0,0.11899410021623646
176,2024-05-16,174.4015476492293,176.13956013010878,173.85216975641586,175.2305908203125,17247300,0.0,0.0,undefined,173.68235778808594,1.5482330322265625,0.008914164063316132,20958200.0,-3710900.0,-0.17706196142798525
177,2024-05-17,175.3504580449293,177.29323926758923,174.78109863932875,177.08847045898438,16546400,0.0,0.0,undefined,175.2305908203125,1.857879638671875,0.01060248458887525,17247300.0,-700900.0,-0.04063824482672651
178,2024-05-20,177.10845439903065,179.74545297752596,177.02355955128786,178.2571563720703,17495100,0.0,0.0,undefined,177.08847045898438,1.1686859130859375,0.006599446649784069,16546400.0,948700.0,0.05733573466131614
179,2024-05-21,178.19721861225847,179.6156180061573,177.1084611999552,179.33592224121094,14706000,0.0,0.0,undefined,178.2571563720703,1.078765869140625,0.006051739470638529,17495100.0,-2789100.0,-0.1594217809558105
180,2024-05-22,178.1972076828288,178.64870499288455,176.57905400447086,177.79766845703125,16189400,0.0,0.0,undefined,179.33592224121094,-1.5382537841796875,-0.008577499504592856,14706000.0,1483400.0,0.10087039303685574
181,2024-05-23,178.57678040340517,179.70550081503183,174.34159450435664,174.8610076904297,14928400,0.0,0.0,undefined,177.79766845703125,-2.9366607666015625,-0.016516868821096375,16189400.0,-1261000.0,-0.07789047154310846
182,2024-05-24,176.31936411325322,177.1024695713595,175.0008571656109,176.12957763671875,11400600,0.0,0.0,undefined,174.8610076904297,1.2685699462890625,0.007254733133729374,14928400.0,-3527800.0,-0.2363146753838321
183,2024-05-28,175.54025025667943,178.30709075667662,175.48030565298816,177.81765747070312,15655300,0.0,0.0,undefined,176.12957763671875,1.688079833984375,0.009584306376219098,11400600.0,4254700.0,0.37319965615844786
184,2024-05-29,176.6090232910942,178.02740739355121,176.05964541020893,177.19834899902344,15023800,0.0,0.0,undefined,177.81765747070312,-0.6193084716796875,-0.003482828873627053,15655300.0,-631500.0,-0.04033777698287477
185,2024-05-30,176.48916376700743,176.48916376700743,173.03308994777052,173.3627166748047,18844000,0.0,0.0,undefined,177.19834899902344,-3.83563232421875,-0.021645982289823062,15023800.0,3820200.0,0.25427654787736786
186,2024-05-31,173.2028918101455,174.22173665367188,170.7756612834014,173.76226806640625,28085200,0.0,0.0,undefined,173.3627166748047,0.3995513916015625,0.0023047134889506715,18844000.0,9241200.0,0.4904054340904267
187,2024-06-03,173.68236122904176,175.6601063608881,172.2539787372203,174.22174072265625,20742800,0.0,0.0,undefined,173.76226806640625,0.45947265625,0.0026442602376390845,28085200.0,-7342400.0,-0.26143306795037957
188,2024-06-04,174.2517037351762,174.99086808148158,173.02310611488355,174.93093872070312,14066600,0.0,0.0,undefined,174.22174072265625,0.709197998046875,0.00407066302463277,20742800.0,-6676200.0,-0.32185625855718614
189,2024-06-05,176.3343483366308,177.7677148311511,175.0907530792258,176.86874389648438,15233900,0.0,0.0,undefined,174.93093872070312,1.93780517578125,0.011077544029390873,14066600.0,1167300.0,0.08298380561045304
190,2024-06-06,177.22831017231238,178.5068692340903,177.00857426575175,178.14727783203125,14255800,0.0,0.0,undefined,176.86874389648438,1.278533935546875,0.0072287160940949224,15233900.0,-978100.0,-0.0642054890737106
191,2024-06-07,178.25715671474754,179.21605697707383,175.59017820913067,175.75,14716300,0.0,0.0,undefined,178.14727783203125,-2.39727783203125,-0.013456718851980187,14255800.0,460500.0,0.03230264173178643
192,2024-06-10,176.4499969482422,178.47000122070312,174.3800048828125,176.6300048828125,17122200,0.2,0.0,undefined,175.75,0.8800048828125,0.005007140158250323,14716300.0,2405900.0,0.1634853869518833
193,2024-06-11,177.72000122070312,178.38999938964844,175.44000244140625,178.19000244140625,14402400,0.0,0.0,undefined,176.6300048828125,1.55999755859375,0.008832007674057119,17122200.0,-2719800.0,-0.15884640992395838
194,2024-06-12,179.75,182.0800018310547,177.77999877929688,179.55999755859375,18600400,0.0,0.0,undefined,178.19000244140625,1.3699951171875,0.007688394962775735,14402400.0,4198000.0,0.29147919791145926
195,2024-06-13,177.83999633789062,178.50999450683594,176.66000366210938,176.74000549316406,15956900,0.0,0.0,undefined,179.55999755859375,-2.8199920654296875,-0.015705012830095844,18600400.0,-2643500.0,-0.14212059955699874
196,2024-06-14,175.8520050048828,178.72999572753906,175.8520050048828,178.3699951171875,12361600,0.0,0.0,undefined,176.74000549316406,1.6299896240234375,0.009222527856526996,15956900.0,-3595300.0,-0.22531318739855488
197,2024-06-17,176.97999572753906,179.9199981689453,176.49000549316406,178.77999877929688,15272900,0.0,0.0,undefined,178.3699951171875,0.410003662109375,0.0022986134065878794,12361600.0,2911300.0,0.235511584260937
198,2024-06-18,178.7899932861328,178.91000366210938,175.6199951171875,176.4499969482422,15640300,0.0,0.0,undefined,178.77999877929688,-2.3300018310546875,-0.013032788046559163,15272900.0,367400.0,0.02405568032266303
199,2024-06-20,176.7100067138672,178.74000549316406,176.4600067138672,177.7100067138672,16753200,0.0,0.0,undefined,176.4499969482422,1.260009765625,0.007140888565697168,15640300.0,1112900.0,0.07115592411910265
200,2024-06-21,178.49000549316406,182.51199340820312,178.05999755859375,180.25999450683594,59728000,0.0,0.0,undefined,177.7100067138672,2.54998779296875,0.014349151407520466,16753200.0,42974800.0,2.5651696392331016
201,2024-06-24,181.27999877929688,182.0800018310547,180.22999572753906,180.7899932861328,18198300,0.0,0.0,undefined,180.25999450683594,0.529998779296875,0.0029401908102064667,59728000.0,-41529700.0,-0.6953137556924726
202,2024-06-25,181.14500427246094,185.75,181.10499572753906,185.5800018310547,18917700,0.0,0.0,undefined,180.7899932861328,4.790008544921875,0.026494876502046294,18198300.0,719400.0,0.0395311649989285
203,2024-06-26,184.1999969482422,185.92999267578125,183.99000549316406,185.3699951171875,13375700,0.0,0.0,undefined,185.5800018310547,-0.2100067138671875,-0.0011316236221312614,18917700.0,-5542000.0,-0.2929531602678973
204,2024-06-27,185.64500427246094,187.5,185.4499969482422,186.86000061035156,13025700,0.0,0.0,undefined,185.3699951171875,1.4900054931640625,0.00803800794309839,13375700.0,-350000.0,-0.0261668548188132
205,2024-06-28,185.72000122070312,186.5800018310547,183.3249969482422,183.4199981689453,23032400,0.0,0.0,undefined,186.86000061035156,-3.44000244140625,-0.018409517447126045,13025700.0,10006700.0,0.7682274273167662
206,2024-07-01,184.47999572753906,185.33999633789062,182.72999572753906,184.49000549316406,11815900,0.0,0.0,undefined,183.4199981689453,1.07000732421875,0.005833645921385244,23032400.0,-11216500.0,-0.48698789531268993
207,2024-07-02,183.47000122070312,186.9499969482422,183.05999755859375,186.61000061035156,12555500,0.0,0.0,undefined,184.49000549316406,2.1199951171875,0.01149111092235322,11815900.0,739600.0,0.06259362384583489
208,2024-07-03,186.3000030517578,187.6199951171875,185.38499450683594,187.38999938964844,7409100,0.0,0.0,undefined,186.61000061035156,0.779998779296875,0.004179833753527262,12555500.0,-5146400.0,-0.4098920791684919
209,2024-07-05,187.32000732421875,192.25999450683594,187.32000732421875,191.9600067138672,14303400,0.0,0.0,undefined,187.38999938964844,4.57000732421875,0.024387679914103177,7409100.0,6894300.0,0.930517876665182
210,2024-07-08,191.36500549316406,191.6790008544922,189.32000732421875,190.47999572753906,12097600,0.0,0.0,undefined,191.9600067138672,-1.480010986328125,-0.00770999653346649,14303400.0,-2205800.0,-0.1542150817288197
211,2024-07-09,191.75,192.86000061035156,190.22999572753906,190.44000244140625,10198500,0.0,0.0,undefined,190.47999572753906,-0.0399932861328125,-0.00020996055769562094,12097600.0,-1899100.0,-0.15698155005951597
212,2024-07-10,190.75,193.30999755859375,190.6199951171875,192.66000366210938,12052900,0.0,0.0,undefined,190.44000244140625,2.220001220703125,0.011657221131291307,10198500.0,1854400.0,0.1818306613717704
213,2024-07-11,191.33999633789062,192.41000366210938,186.82000732421875,187.3000030517578,16452000,0.0,0.0,undefined,192.66000366210938,-5.3600006103515625,-0.027821034508812903,12052900.0,4399100.0,0.3649827012586182
214,2024-07-12,186.9199981689453,188.69000244140625,186.13999938964844,186.77999877929688,14449100,0.0,0.0,undefined,187.3000030517578,-0.5200042724609375,-0.002776317479916135,16452000.0,-2002900.0,-0.12174203744225631
215,2024-07-15,186.49000549316406,189.89999389648438,186.49000549316406,188.19000244140625,12186000,0.0,0.0,undefined,186.77999877929688,1.410003662109375,0.007549007770234928,14449100.0,-2263100.0,-0.15662567218719503
216,2024-07-16,188.9600067138672,190.33999633789062,185.1199951171875,185.5,12760100,0.0,0.0,undefined,188.19000244140625,-2.69000244140625,-0.014294077296926555,12186000.0,574100.0,0.04711143935663875
217,2024-07-17,184.67999267578125,185.22999572753906,181.6199951171875,182.6199951171875,17376600,0.0,0.0,undefined,185.5,-2.8800048828125,-0.015525632791442034,12760100.0,4616500.0,0.36179183548718274
218,2024-07-18,183.5399932861328,184.0500030517578,178.2100067138672,179.22000122070312,17877200,0.0,0.0,undefined,182.6199951171875,-3.399993896484375,-0.018617862158536336,17376600.0,500600.0,0.028808857889345507
219,2024-07-19,180.3699951171875,181.97000122070312,178.86000061035156,179.38999938964844,14485900,0.0,0.0,undefined,179.22000122070312,0.1699981689453125,0.0009485446255297347,17877200.0,-3391300.0,-0.18969972926409062
220,2024-07-22,182.35000610351562,184.3000030517578,181.89999389648438,183.35000610351562,16303900,0.0,0.0,undefined,179.38999938964844,3.9600067138671875,0.02207484657640113,14485900.0,1818000.0,0.12550134958822023
221,2024-07-23,183.83999633789062,185.22000122070312,183.3300018310547,183.60000610351562,23772600,0.0,0.0,undefined,183.35000610351562,0.25,0.0013635123625730383,16303900.0,7468700.0,0.45809284895025115
222,2024-07-24,175.38999938964844,177.9499969482422,173.57000732421875,174.3699951171875,31250700,0.0,0.0,undefined,183.60000610351562,-9.230010986328125,-0.05027238932183997,23772600.0,7478100.0,0.31456803210418727
223,2024-07-25,174.25,175.1999969482422,169.0500030517578,169.16000366210938,28967900,0.0,0.0,undefined,174.3699951171875,-5.209991455078125,-0.029878944778180982,31250700.0,-2282800.0,-0.07304796372561251
224,2024-07-26,168.77000427246094,169.83999633789062,165.86500549316406,168.67999267578125,25150100,0.0,0.0,undefined,169.16000366210938,-0.480010986328125,-0.0028376151332257793,28967900.0,-3817800.0,-0.13179415836149666
225,2024-07-29,170.5,172.16000366210938,169.72000122070312,171.1300048828125,13768900,0.0,0.0,undefined,168.67999267578125,2.45001220703125,0.0145246165129993,25150100.0,-11381200.0,-0.4525310038528674
226,2024-07-30,171.8300018310547,172.9499969482422,170.1199951171875,171.86000061035156,13681400,0.0,0.0,undefined,171.1300048828125,0.7299957275390625,0.004265737782447543,13768900.0,-87500.0,-0.006354901262991208
227,2024-07-31,174.9199981689453,175.91000366210938,171.72000122070312,173.14999389648438,15650200,0.0,0.0,undefined,171.86000061035156,1.2899932861328125,0.00750607053154595,13681400.0,1968800.0,0.14390340169865667
228,2024-08-01,171.97999572753906,175.67999267578125,170.50999450683594,172.4499969482422,17177800,0.0,0.0,undefined,173.14999389648438,-0.6999969482421875,-0.00404272002839734,15650200.0,1527600.0,0.09760897624311515
229,2024-08-02,168.19000244140625,170.2100067138672,166.38999938964844,168.39999389648438,18907800,0.0,0.0,undefined,172.4499969482422,-4.0500030517578125,-0.0234850862477739,17177800.0,1730000.0,0.1007113832970461
230,2024-08-05,157.3699951171875,165.94000244140625,156.60000610351562,160.63999938964844,34907800,0.0,0.0,undefined,168.39999389648438,-7.7599945068359375,-0.04608072914542982,18907800.0,16000000.0,0.8462116163699638
231,2024-08-06,160.94500732421875,162.35000610351562,158.1300048828125,160.5399932861328,36146500,0.0,0.0,undefined,160.63999938964844,-0.100006103515625,-0.000622547957517372,34907800.0,1238700.0,0.03548490595225129
232,2024-08-07,163.24000549316406,164.7899932861328,160.24000549316406,160.75,19334200,0.0,0.0,undefined,160.5399932861328,0.2100067138671875,0.0013081270876402762,36146500.0,-16812300.0,-0.4651155713554562
233,2024-08-08,162.343994140625,165.5,162.02999877929688,163.83999633789062,15733600,0.0,0.0,undefined,160.75,3.089996337890625,0.01922237224193224,19334200.0,-3600600.0,-0.18622958281180502
234,2024-08-09,161.64500427246094,165.52000427246094,160.92999267578125,165.38999938964844,13549200,0.0,0.0,undefined,163.83999633789062,1.5500030517578125,0.009460468056659455,15733600.0,-2184400.0,-0.13883662988762902
235,2024-08-12,165.9949951171875,166.6999969482422,163.5500030517578,163.9499969482422,12435000,0.0,0.0,undefined,165.38999938964844,-1.44000244140625,-0.00870670806409335,13549200.0,-1114200.0,-0.08223363741032685
236,2024-08-13,165.18499755859375,166.5399932861328,164.77000427246094,165.92999267578125,12717600,0.0,0.0,undefined,163.9499969482422,1.9799957275390625,0.012076826864255041,12435000.0,282600.0,0.022726176115802188
237,2024-08-14,164.2100067138672,164.9600067138672,159.52999877929688,162.02999877929688,22515900,0.0,0.0,undefined,165.92999267578125,-3.899993896484375,-0.02350385143513367,12717600.0,9798300.0,0.7704519720702019
238,2024-08-15,162.2100067138672,163.52000427246094,161.49000549316406,163.1699981689453,18392500,0.0,0.0,undefined,162.02999877929688,1.1399993896484375,0.0070357304094117445,22515900.0,-4123400.0,-0.18313280837097345
239,2024-08-16,163.41000366210938,166.9499969482422,163.0800018310547,164.74000549316406,16853100,0.0,0.0,undefined,163.1699981689453,1.57000732421875,0.009621911759741364,18392500.0,-1539400.0,-0.08369715916813913
240,2024-08-19,167.0,168.47000122070312,166.08999633789062,168.39999389648438,13100800,0.0,0.0,undefined,164.74000549316406,3.6599884033203125,0.022216755379871556,16853100.0,-3752300.0,-0.22264746545145997
241,2024-08-20,168.74000549316406,170.41000366210938,168.66000366210938,168.9600067138672,12622500,0.0,0.0,undefined,168.39999389648438,0.5600128173828125,0.003325491910213696,13100800.0,-478300.0,-0.03650922081094288
242,2024-08-21,166.99000549316406,168.63999938964844,166.57000732421875,167.6300048828125,15269600,0.0,0.0,undefined,168.9600067138672,-1.3300018310546875,-0.00787169613047567,12622500.0,2647100.0,0.20971281441869682
243,2024-08-22,169.0399932861328,169.4199981689453,165.02999877929688,165.49000549316406,19123800,0.0,0.0,undefined,167.6300048828125,-2.1399993896484375,-0.012766207285768938,15269600.0,3854200.0,0.2524100172892545
244,2024-08-23,166.5500030517578,167.9499969482422,165.66000366210938,167.42999267578125,14281600,0.0,0.0,undefined,165.49000549316406,1.9399871826171875,0.011722684864478472,19123800.0,-4842200.0,-0.2532028153400475
245,2024-08-26,168.15499877929688,169.3800048828125,166.32000732421875,167.92999267578125,11990300,0.0,0.0,undefined,167.42999267578125,0.5,0.0029863227729347575,14281600.0,-2291300.0,-0.16043720591530364
246,2024-08-27,167.61000061035156,168.2449951171875,166.16000366210938,166.3800048828125,13718200,0.0,0.0,undefined,167.92999267578125,-1.54998779296875,-0.009229964036033045,11990300.0,1727900.0,0.14410815409122368
247,2024-08-28,166.77999877929688,167.38999938964844,163.27999877929688,164.5,15208700,0.0,0.0,undefined,166.3800048828125,-1.8800048828125,-0.011299464043991625,13718200.0,1490500.0,0.1086512807802773
248,2024-08-29,166.05999755859375,167.6300048828125,161.98199462890625,163.39999389648438,17133800,0.0,0.0,undefined,164.5,-1.100006103515625,-0.006686967194623805,15208700.0,1925100.0,0.12657886604377766
249,2024-08-30,164.22000122070312,165.27999877929688,163.41000366210938,165.11000061035156,18498800,0.0,0.0,undefined,163.39999389648438,1.7100067138671875,0.010465157758515531,17133800.0,1365000.0,0.07966709077962864
250,2024-09-03,163.31500244140625,163.3800048828125,157.85499572753906,158.61000061035156,26508900,0.0,0.0,undefined,165.11000061035156,-6.5,-0.03936769411890173,18498800.0,8010100.0,0.4330064652842347
